"-26,000","-2110,000","-30,000","70,000","-28,000","20,000","-24,000","30,000","-28,000","10,000","-30,000","0,000","-28,000","10,000","-28,000","20,000","-22,000","10,000","-30,000","10,000"
"-26,000","-180,000","-24,000","90,000","-24,000","30,000","-26,000","10,000","-26,000","10,000","-20,000","20,000","-30,000","0,000","-24,000","10,000","-26,000","10,000","-26,000","20,000"
"-30,000","-420,000","-28,000","100,000","-28,000","20,000","-20,000","30,000","-22,000","10,000","-24,000","20,000","-22,000","20,000","-24,000","10,000","-24,000","20,000","-22,000","10,000"
"-32,000","50,000","-24,000","110,000","-24,000","30,000","-22,000","10,000","-20,000","10,000","-24,000","20,000","-24,000","0,000","-22,000","20,000","-24,000","20,000","-22,000","10,000"
"-34,000","40,000","-28,000","100,000","-26,000","30,000","-26,000","20,000","-24,000","20,000","-28,000","0,000","-18,000","10,000","-28,000","20,000","-20,000","10,000","-22,000","10,000"
"-26,000","60,000","-28,000","100,000","-28,000","30,000","-20,000","20,000","-20,000","10,000","-24,000","10,000","-26,000","10,000","-20,000","20,000","-20,000","10,000","-28,000","10,000"
"-30,000","60,000","-22,000","130,000","-26,000","20,000","-28,000","10,000","-20,000","30,000","-20,000","10,000","-24,000","10,000","-22,000","0,000","-26,000","0,000","-28,000","10,000"
"-22,000","70,000","-22,000","110,000","-26,000","20,000","-20,000","20,000","-20,000","20,000","-26,000","0,000","-20,000","10,000","-26,000","10,000","-18,000","10,000","-26,000","10,000"
"-28,000","70,000","-22,000","100,000","-20,000","40,000","-20,000","10,000","-20,000","10,000","-20,000","20,000","-26,000","0,000","-24,000","20,000","-18,000","10,000","-20,000","10,000"
"-28,000","60,000","-28,000","100,000","-20,000","30,000","-22,000","10,000","-22,000","30,000","-22,000","20,000","-18,000","20,000","-22,000","10,000","-26,000","0,000","-24,000","10,000"
"-22,000","60,000","-22,000","90,000","-24,000","30,000","-24,000","10,000","-22,000","30,000","-22,000","10,000","-24,000","10,000","-20,000","20,000","-22,000","20,000","-18,000","30,000"
"-26,000","70,000","-18,000","100,000","-24,000","20,000","-18,000","10,000","-24,000","20,000","-26,000","0,000","-24,000","10,000","-22,000","10,000","-20,000","20,000","-16,000","10,000"
"-26,000","70,000","-18,000","90,000","-28,000","10,000","-18,000","0,000","-24,000","10,000","-22,000","20,000","-22,000","10,000","-20,000","20,000","-16,000","0,000","-18,000","10,000"
"-26,000","60,000","-20,000","130,000","-24,000","20,000","-18,000","10,000","-24,000","10,000","-16,000","10,000","-22,000","0,000","-22,000","10,000","-22,000","10,000","-24,000","10,000"
"-26,000","70,000","-20,000","110,000","-18,000","30,000","-16,000","0,000","-16,000","10,000","-20,000","20,000","-18,000","30,000","-22,000","10,000","-16,000","30,000","-16,000","10,000"
"-28,000","60,000","-26,000","90,000","-18,000","30,000","-16,000","20,000","-16,000","10,000","-22,000","10,000","-14,000","30,000","-20,000","10,000","-16,000","10,000","-14,000","10,000"
"-26,000","60,000","-24,000","100,000","-16,000","40,000","-16,000","30,000","-22,000","10,000","-22,000","10,000","-18,000","20,000","-16,000","20,000","-22,000","0,000","-20,000","20,000"
"-20,000","90,000","-22,000","80,000","-16,000","30,000","-16,000","30,000","-22,000","10,000","-20,000","10,000","-16,000","20,000","-18,000","10,000","-18,000","20,000","-20,000","10,000"
"-22,000","60,000","-18,000","110,000","-14,000","30,000","-16,000","10,000","-20,000","20,000","-18,000","10,000","-14,000","20,000","-16,000","10,000","-18,000","0,000","-18,000","20,000"
"-24,000","60,000","-24,000","100,000","-16,000","30,000","-18,000","20,000","-16,000","30,000","-20,000","10,000","-14,000","-10,000","-20,000","0,000","-14,000","30,000","-14,000","10,000"
"-16,000","60,000","-18,000","110,000","-20,000","20,000","-20,000","20,000","-12,000","20,000","-14,000","0,000","-18,000","20,000","-14,000","20,000","-16,000","20,000","-20,000","0,000"
"-16,000","70,000","-18,000","90,000","-18,000","20,000","-16,000","20,000","-12,000","0,000","-20,000","20,000","-12,000","10,000","-16,000","20,000","-18,000","0,000","-12,000","-10,000"
"-22,000","60,000","-20,000","100,000","-14,000","10,000","-14,000","0,000","-18,000","10,000","-16,000","10,000","-12,000","20,000","-14,000","10,000","-18,000","10,000","-12,000","30,000"
"-14,000","60,000","-22,000","90,000","-20,000","20,000","-18,000","10,000","-14,000","20,000","-18,000","0,000","-16,000","10,000","-18,000","0,000","-12,000","30,000","-18,000","10,000"
"-12,000","50,000","-20,000","100,000","-18,000","30,000","-10,000","10,000","-14,000","0,000","-18,000","0,000","-10,000","30,000","-16,000","20,000","-16,000","10,000","-12,000","10,000"
"-18,000","60,000","-14,000","110,000","-14,000","20,000","-12,000","20,000","-10,000","10,000","-12,000","0,000","-8,000","10,000","-12,000","20,000","-16,000","10,000","-14,000","10,000"
"-18,000","70,000","-14,000","100,000","-20,000","10,000","-14,000","20,000","-16,000","10,000","-14,000","20,000","-8,000","10,000","-14,000","20,000","-16,000","10,000","-16,000","0,000"
"-20,000","50,000","-12,000","110,000","-20,000","20,000","-12,000","20,000","-16,000","10,000","-10,000","10,000","-14,000","10,000","-16,000","10,000","-10,000","20,000","-8,000","0,000"
"-12,000","70,000","-18,000","90,000","-20,000","0,000","-12,000","10,000","-16,000","0,000","-14,000","0,000","-8,000","30,000","-10,000","30,000","-12,000","10,000","-8,000","10,000"
"-18,000","50,000","-16,000","90,000","-16,000","30,000","-16,000","20,000","-18,000","0,000","-10,000","20,000","-14,000","10,000","-12,000","20,000","-12,000","20,000","-10,000","10,000"
"-18,000","50,000","-12,000","100,000","-12,000","10,000","-16,000","10,000","-10,000","20,000","-10,000","0,000","-10,000","0,000","-8,000","10,000","-8,000","30,000","-6,000","10,000"
"-12,000","70,000","-12,000","90,000","-12,000","10,000","-10,000","10,000","-12,000","20,000","-6,000","10,000","-6,000","20,000","-8,000","10,000","-14,000","0,000","-16,000","0,000"
"-8,000","70,000","-12,000","100,000","-10,000","20,000","-12,000","20,000","-14,000","10,000","-12,000","0,000","-8,000","10,000","-12,000","0,000","-6,000","10,000","-12,000","10,000"
"-10,000","70,000","-10,000","90,000","-10,000","20,000","-10,000","10,000","-8,000","10,000","-8,000","0,000","-14,000","10,000","-10,000","20,000","-6,000","10,000","-12,000","0,000"
"-12,000","60,000","-16,000","80,000","-14,000","20,000","-8,000","20,000","-8,000","10,000","-12,000","10,000","-8,000","20,000","-6,000","10,000","-12,000","0,000","-6,000","0,000"
"-6,000","50,000","-12,000","90,000","-16,000","10,000","-6,000","20,000","-4,000","20,000","-8,000","10,000","-16,000","0,000","-6,000","30,000","-12,000","10,000","-2,000","30,000"
"-12,000","60,000","-10,000","80,000","-10,000","30,000","-14,000","10,000","-12,000","10,000","-6,000","10,000","-6,000","-10,000","-12,000","10,000","-10,000","0,000","-4,000","20,000"
"-8,000","50,000","-12,000","80,000","-8,000","30,000","-12,000","10,000","-6,000","20,000","-12,000","0,000","-4,000","0,000","-6,000","20,000","-8,000","20,000","-8,000","10,000"
"-8,000","50,000","-14,000","80,000","-12,000","20,000","-12,000","10,000","-10,000","20,000","-4,000","10,000","-8,000","10,000","-4,000","20,000","-6,000","30,000","-8,000","0,000"
"-14,000","40,000","-14,000","70,000","-12,000","0,000","-6,000","10,000","-12,000","0,000","-8,000","10,000","-4,000","10,000","-6,000","20,000","-4,000","10,000","-4,000","20,000"
"-4,000","60,000","-10,000","80,000","-12,000","20,000","-12,000","0,000","-4,000","30,000","-8,000","10,000","-8,000","20,000","-10,000","0,000","-4,000","20,000","-10,000","-10,000"
"-4,000","50,000","-4,000","100,000","-12,000","20,000","-6,000","20,000","-2,000","20,000","-6,000","10,000","-4,000","30,000","-8,000","0,000","-10,000","0,000","-8,000","10,000"
"-4,000","60,000","-12,000","80,000","-6,000","20,000","-12,000","10,000","-8,000","10,000","-6,000","10,000","-4,000","20,000","-4,000","20,000","-8,000","0,000","-8,000","0,000"
"-10,000","50,000","-10,000","80,000","-2,000","10,000","-4,000","10,000","-8,000","0,000","-8,000","0,000","-4,000","20,000","-2,000","-10,000","-6,000","0,000","-2,000","20,000"
"-4,000","60,000","-4,000","90,000","-10,000","10,000","-10,000","10,000","-6,000","0,000","-2,000","0,000","-2,000","10,000","-6,000","10,000","-8,000","0,000","0,000","10,000"
"-4,000","40,000","-6,000","90,000","-4,000","30,000","-4,000","20,000","-6,000","10,000","-2,000","20,000","-2,000","0,000","-6,000","0,000","-2,000","-10,000","-4,000","20,000"
"-2,000","50,000","-10,000","80,000","-2,000","30,000","-8,000","20,000","0,000","20,000","-8,000","0,000","-6,000","0,000","-6,000","-10,000","0,000","0,000","4,000","10,000"
"-8,000","40,000","-8,000","70,000","-6,000","20,000","-8,000","0,000","0,000","20,000","-6,000","0,000","-6,000","10,000","-6,000","10,000","-2,000","10,000","-2,000","-10,000"
"-2,000","50,000","-8,000","70,000","0,000","10,000","0,000","10,000","-4,000","10,000","-6,000","0,000","2,000","10,000","0,000","20,000","-2,000","20,000","-2,000","20,000"
"-6,000","50,000","0,000","70,000","-6,000","20,000","-2,000","20,000","2,000","10,000","0,000","-20,000","2,000","10,000","2,000","20,000","-4,000","10,000","-2,000","0,000"
"2,000","30,000","0,000","70,000","-6,000","10,000","-2,000","10,000","-4,000","10,000","-2,000","-20,000","-4,000","10,000","-4,000","0,000","0,000","-10,000","2,000","0,000"
"-6,000","40,000","0,000","80,000","-4,000","20,000","0,000","0,000","2,000","20,000","2,000","20,000","2,000","20,000","2,000","10,000","2,000","10,000","4,000","20,000"
"0,000","60,000","2,000","60,000","0,000","20,000","-6,000","0,000","-4,000","0,000","-4,000","0,000","2,000","10,000","0,000","10,000","2,000","-10,000","2,000","10,000"
"-4,000","50,000","0,000","70,000","0,000","30,000","-4,000","10,000","4,000","10,000","-4,000","10,000","-2,000","0,000","4,000","20,000","-2,000","10,000","2,000","10,000"
"2,000","30,000","4,000","60,000","-2,000","20,000","0,000","20,000","-2,000","10,000","-2,000","0,000","-2,000","10,000","2,000","20,000","-2,000","0,000","6,000","10,000"
"2,000","50,000","-4,000","70,000","4,000","10,000","2,000","20,000","-2,000","10,000","-2,000","0,000","-2,000","0,000","4,000","0,000","-2,000","0,000","4,000","10,000"
"-2,000","40,000","4,000","70,000","-2,000","10,000","-4,000","0,000","0,000","20,000","4,000","0,000","-2,000","0,000","2,000","20,000","6,000","0,000","6,000","10,000"
"4,000","50,000","-2,000","60,000","-2,000","10,000","4,000","20,000","-2,000","0,000","6,000","10,000","0,000","10,000","4,000","20,000","0,000","0,000","4,000","10,000"
"2,000","50,000","-2,000","60,000","0,000","20,000","-2,000","10,000","6,000","10,000","6,000","10,000","0,000","10,000","0,000","0,000","6,000","0,000","6,000","20,000"
"2,000","30,000","2,000","60,000","0,000","10,000","4,000","10,000","-2,000","0,000","4,000","0,000","8,000","10,000","6,000","10,000","8,000","10,000","2,000","0,000"
"8,000","30,000","0,000","70,000","0,000","10,000","0,000","10,000","0,000","0,000","0,000","10,000","-2,000","0,000","0,000","0,000","4,000","10,000","6,000","0,000"
"6,000","50,000","4,000","70,000","4,000","20,000","0,000","10,000","0,000","10,000","2,000","10,000","6,000","10,000","8,000","10,000","8,000","10,000","4,000","10,000"
"4,000","60,000","0,000","60,000","4,000","20,000","0,000","0,000","2,000","0,000","0,000","0,000","2,000","0,000","0,000","0,000","4,000","0,000","2,000","0,000"
"8,000","70,000","0,000","70,000","8,000","10,000","0,000","0,000","4,000","20,000","2,000","20,000","4,000","10,000","4,000","0,000","10,000","10,000","6,000","20,000"
"6,000","50,000","6,000","50,000","2,000","20,000","8,000","20,000","10,000","10,000","2,000","0,000","2,000","10,000","0,000","0,000","6,000","10,000","10,000","10,000"
"8,000","50,000","10,000","60,000","6,000","20,000","2,000","0,000","10,000","10,000","8,000","20,000","2,000","0,000","4,000","0,000","10,000","30,000","6,000","0,000"
"8,000","30,000","2,000","60,000","4,000","10,000","2,000","0,000","8,000","20,000","6,000","0,000","2,000","0,000","6,000","0,000","4,000","0,000","4,000","0,000"
"4,000","40,000","4,000","60,000","10,000","10,000","4,000","10,000","4,000","0,000","4,000","0,000","8,000","10,000","4,000","-10,000","12,000","10,000","8,000","0,000"
"8,000","50,000","4,000","60,000","8,000","30,000","8,000","10,000","4,000","0,000","6,000","-10,000","2,000","0,000","10,000","10,000","4,000","0,000","10,000","20,000"
"2,000","20,000","4,000","60,000","10,000","20,000","4,000","0,000","10,000","20,000","6,000","10,000","6,000","0,000","12,000","10,000","4,000","0,000","10,000","10,000"
"10,000","50,000","8,000","70,000","10,000","20,000","8,000","20,000","6,000","10,000","8,000","10,000","12,000","10,000","8,000","0,000","12,000","0,000","14,000","0,000"
"8,000","40,000","6,000","60,000","12,000","10,000","6,000","0,000","10,000","20,000","12,000","10,000","8,000","10,000","8,000","10,000","10,000","20,000","14,000","10,000"
"10,000","50,000","12,000","50,000","12,000","30,000","10,000","10,000","4,000","0,000","10,000","20,000","8,000","10,000","6,000","0,000","16,000","10,000","10,000","10,000"
"12,000","50,000","12,000","50,000","4,000","0,000","12,000","10,000","4,000","10,000","14,000","10,000","10,000","20,000","18,000","10,000","14,000","-10,000","8,000","0,000"
"6,000","30,000","8,000","60,000","12,000","30,000","12,000","10,000","4,000","10,000","6,000","0,000","14,000","10,000","8,000","10,000","14,000","0,000","12,000","10,000"
"10,000","50,000","14,000","50,000","14,000","0,000","8,000","10,000","14,000","10,000","10,000","10,000","12,000","-10,000","14,000","0,000","10,000","0,000","10,000","0,000"
"8,000","30,000","16,000","50,000","16,000","0,000","6,000","0,000","8,000","10,000","10,000","10,000","8,000","-10,000","12,000","10,000","10,000","0,000","16,000","10,000"
"10,000","40,000","18,000","70,000","14,000","30,000","14,000","10,000","14,000","10,000","12,000","20,000","10,000","0,000","10,000","0,000","12,000","10,000","12,000","0,000"
"8,000","40,000","8,000","60,000","10,000","10,000","14,000","0,000","8,000","0,000","14,000","20,000","10,000","0,000","16,000","0,000","16,000","20,000","16,000","0,000"
"8,000","30,000","16,000","50,000","16,000","0,000","10,000","0,000","14,000","10,000","12,000","0,000","12,000","10,000","10,000","-10,000","10,000","0,000","18,000","10,000"
"16,000","50,000","16,000","50,000","8,000","0,000","16,000","20,000","10,000","10,000","18,000","-10,000","16,000","-10,000","10,000","0,000","16,000","30,000","12,000","0,000"
"16,000","50,000","10,000","50,000","14,000","10,000","14,000","20,000","14,000","10,000","18,000","-10,000","16,000","10,000","12,000","0,000","10,000","0,000","14,000","0,000"
"14,000","40,000","10,000","50,000","8,000","-10,000","16,000","-10,000","10,000","-10,000","10,000","0,000","14,000","10,000","16,000","10,000","18,000","20,000","20,000","0,000"
"18,000","50,000","12,000","50,000","10,000","0,000","16,000","0,000","10,000","0,000","12,000","0,000","12,000","0,000","20,000","10,000","18,000","10,000","22,000","10,000"
"12,000","30,000","16,000","60,000","18,000","30,000","10,000","0,000","16,000","-10,000","18,000","-10,000","14,000","10,000","16,000","0,000","20,000","-10,000","14,000","0,000"
"20,000","30,000","16,000","70,000","16,000","10,000","16,000","20,000","16,000","10,000","16,000","10,000","18,000","-10,000","20,000","10,000","12,000","0,000","14,000","0,000"
"18,000","50,000","10,000","40,000","12,000","0,000","18,000","10,000","18,000","30,000","18,000","10,000","18,000","-10,000","20,000","10,000","16,000","0,000","20,000","10,000"
"16,000","30,000","16,000","50,000","16,000","10,000","10,000","10,000","12,000","0,000","14,000","0,000","16,000","10,000","14,000","0,000","20,000","10,000","14,000","0,000"
"20,000","30,000","12,000","40,000","12,000","10,000","12,000","0,000","20,000","20,000","18,000","10,000","12,000","-10,000","18,000","-10,000","12,000","-10,000","16,000","10,000"
"14,000","30,000","12,000","50,000","12,000","0,000","18,000","-10,000","20,000","10,000","16,000","10,000","14,000","0,000","16,000","10,000","16,000","0,000","20,000","10,000"
"20,000","30,000","12,000","40,000","20,000","10,000","14,000","0,000","20,000","20,000","14,000","0,000","20,000","10,000","20,000","10,000","20,000","-10,000","22,000","10,000"
"18,000","50,000","20,000","50,000","20,000","0,000","16,000","0,000","12,000","0,000","14,000","0,000","20,000","10,000","20,000","20,000","16,000","0,000","16,000","-10,000"
"24,000","20,000","12,000","40,000","20,000","10,000","18,000","20,000","16,000","10,000","16,000","0,000","14,000","0,000","16,000","10,000","22,000","10,000","24,000","10,000"
